airport_id,month,tavg,prcp,wspd,pres
LGA,6,20.63,2.25,7.91,1011.28
LGA,7,25.67,5.43,6.2,1013.17
LGA,8,23.63,2.96,7.73,1013.65
LGA,9,20.59,7.86,8.18,1017.9
LGA,10,15.61,4.01,7.53,1014.39
LGA,11,8.1,2.02,8.85,1020.03
LGA,12,6.87,6.43,9.0,1019.69
LGB,1,13.44,5.18,7.89,1018.17
LGB,2,13.55,2.63,9.12,1017.89
LGB,3,14.67,5.67,9.67,1017.27
LGB,4,16.2,0.07,9.53,1015.53
LGB,5,16.47,0.44,9.54,1014.65
LGB,6,18.36,0.0,9.62,1014.05
LGB,7,22.39,0.0,8.86,1012.74
LGB,8,23.25,2.18,8.91,1012.54
LGB,9,21.87,0.02,8.2,1013.6
LGB,10,20.84,0.01,7.19,1012.43
LGB,11,18.22,0.45,5.86,1016.26
LGB,12,16.23,1.41,5.55,1017.7
LIH,1,22.92,4.14,15.0,1017.71
LIH,2,23.52,7.87,26.1,1018.51
LIH,3,23.55,5.02,17.45,1015.34
LIH,4,23.43,4.06,19.86,1017.35
LIH,5,24.25,3.2,20.6,1017.95
LIH,6,25.66,0.87,20.93,1018.63
LIH,7,27.37,1.08,24.37,1018.53
LIH,8,27.98,0.73,24.0,1017.98
LIH,9,26.36,0.78,22.47,1017.06
LIH,10,25.11,1.01,14.61,1015.75
LIH,11,24.7,4.38,21.4,1016.18
LIH,12,22.88,3.24,20.88,1018.08
LIT,1,9.43,5.48,12.64,1018.33
LIT,2,10.81,3.88,13.62,1019.02
LIT,3,13.26,6.91,14.02,1017.41
LIT,4,17.19,4.71,13.48,1016.3
LIT,5,23.25,3.83,10.33,1015.48
LIT,6,27.08,1.3,9.51,1011.36
LIT,7,28.55,2.42,10.45,1015.17
LIT,8,29.21,1.41,10.15,1014.34
LIT,9,25.56,0.59,8.64,1016.22
LIT,10,19.44,3.4,11.34,1017.11
LIT,11,12.33,2.94,10.16,1021.11
LIT,12,9.26,1.59,10.84,1021.06
LNK,1,-1.72,1.08,14.15,1018.21
LNK,2,-0.71,1.17,15.14,1017.19
LNK,3,3.29,0.52,19.44,1017.49
LNK,4,12.29,0.5,21.01,1014.01
LNK,5,19.76,0.42,14.42,1014.88
LNK,6,24.48,3.84,12.89,1011.27
LNK,7,24.52,4.6,11.52,1013.95
LNK,8,25.19,3.09,13.46,1014.06
LNK,9,21.72,0.51,13.68,1014.9
LNK,10,13.49,1.16,16.67,1016.35
LNK,11,5.88,0.48,13.75,1019.72
LNK,12,2.01,1.39,12.5,1018.91
LRD,1,16.93,0.25,13.18,1017.33
LRD,2,17.99,0.02,16.26,1017.61
LRD,3,22.48,0.34,16.84,1013.66
LRD,4,23.33,3.12,16.74,1012.84
LRD,5,27.18,2.62,15.3,1011.97
LRD,6,32.29,0.38,17.63,1008.58
LRD,7,33.16,0.0,20.58,1013.0
LRD,8,32.85,3.26,17.54,1012.08
LRD,9,31.09,2.82,14.61,1012.41
LRD,10,24.04,2.19,14.54,1014.68
LRD,11,17.78,1.09,11.31,1019.07
LRD,12,16.25,0.2,10.71,1019.74
LSE,1,-3.89,1.78,12.29,1017.31
LSE,2,-3.11,1.98,13.71,1016.58
LSE,3,1.13,2.85,14.18,1018.15
LSE,4,9.24,2.65,17.88,1013.18
LSE,5,17.14,1.44,12.19,1016.7
LSE,6,22.61,2.03,10.04,1011.57
LSE,7,22.73,3.64,10.19,1012.6
LSE,8,23.29,1.13,11.19,1013.4
LSE,9,19.95,1.91,12.31,1015.91
LSE,10,11.66,2.77,13.89,1015.06
LSE,11,4.05,0.12,13.72,1018.81
LSE,12,1.71,0.79,11.71,1018.15
LWS,1,2.19,0.3,8.3,1019.55
LWS,2,3.58,0.34,11.94,1016.94
LWS,3,5.68,0.8,9.57,1013.53
LWS,4,10.37,0.88,10.34,1016.1
LWS,5,19.13,0.59,8.79,1012.87
LWS,6,21.57,0.86,8.59,1012.53
LWS,7,26.86,0.06,8.66,1012.84
LWS,8,25.07,0.68,7.76,1013.38
LWS,9,18.83,0.88,6.77,1014.22
LWS,10,12.55,1.17,5.76,1017.81
LWS,11,5.55,1.5,6.71,1021.23
LWS,12,4.68,0.99,10.17,1020.49
MAF,1,8.45,0.17,17.95,1016.44
MAF,2,8.56,0.19,18.9,1016.98
MAF,3,13.95,0.0,20.3,1012.87
MAF,4,17.95,0.0,20.36,1011.82
MAF,5,22.9,0.8,19.14,1010.68
MAF,6,29.32,0.05,18.86,1007.38
MAF,7,30.75,0.27,18.93,1011.77
MAF,8,31.04,0.0,16.6,1011.71
MAF,9,27.48,0.86,15.67,1011.9
MAF,10,18.84,2.88,17.65,1014.23
MAF,11,12.1,0.54,14.94,1017.93
MAF,12,9.12,0.47,15.71,1018.56
MBS,1,-0.53,1.81,14.12,1016.09
MBS,2,-1.24,2.61,19.2,1015.95
MBS,3,1.34,2.63,17.74,1017.52
MBS,4,9.25,2.95,16.56,1014.58
MBS,5,14.33,0.78,13.23,1018.21
MBS,6,19.69,1.4,12.79,1012.36
MBS,7,22.06,6.4,10.87,1012.89
MBS,8,19.62,5.67,12.39,1014.54
MBS,9,18.06,1.13,10.19,1019.01
MBS,10,11.76,3.23,14.22,1015.05
MBS,11,3.88,1.62,15.23,1018.75
MBS,12,3.31,1.55,13.83,1018.15
MCI,1,2.34,1.66,15.64,1016.85
MCI,2,3.0,2.51,17.17,1016.53
MCI,3,5.4,2.25,19.19,1016.35
MCI,4,13.16,2.35,18.9,1014.13
MCI,5,19.42,3.61,13.39,1014.93
MCI,6,24.09,2.85,11.56,1011.08
MCI,7,25.02,4.44,12.07,1013.57
MCI,8,25.2,3.94,12.28,1013.91
MCI,9,22.05,0.85,13.33,1015.45
MCI,10,14.35,2.85,16.58,1015.94
MCI,11,7.35,1.31,15.11,1019.5
MCI,12,4.71,2.5,15.95,1018.12
MCO,1,18.03,0.48,10.77,1020.83
MCO,2,21.07,0.83,12.33,1020.91
MCO,3,22.36,0.68,13.54,1018.43
MCO,4,24.36,2.78,13.66,1016.15
MCO,5,25.41,3.26,11.7,1015.2
MCO,6,27.05,5.87,12.48,1012.95
MCO,7,28.35,4.22,9.78,1017.2
MCO,8,29.17,5.0,10.82,1014.93
MCO,9,27.29,4.95,9.13,1015.26
MCO,10,24.11,1.59,12.91,1015.06
MCO,11,20.53,4.26,12.06,1018.16
MCO,12,17.65,3.41,13.22,1020.07
MCW,1,-6.97,1.52,17.79,1017.07
MCW,2,-5.49,1.77,20.03,1016.18
MCW,3,-0.88,1.82,20.12,1017.64
MCW,4,7.85,2.17,23.41,1013.33
MCW,5,16.75,1.81,17.58,1016.36
MCW,6,21.37,1.65,12.04,1012.11
MCW,7,21.17,1.41,11.16,1013.96
MCW,8,21.9,1.7,12.6,1014.33
MCW,9,18.65,1.41,13.19,1015.91
MCW,10,10.16,2.93,18.45,1015.52
MCW,11,2.75,0.15,17.47,1018.78
MCW,12,-0.22,1.25,16.44,1017.72
MDT,1,4.37,2.07,11.82,1016.11
MDT,2,4.68,0.85,13.31,1017.64
MDT,3,6.12,2.28,14.68,1016.11
MDT,4,13.86,4.38,12.65,1015.95
MDT,5,16.64,0.15,9.91,1016.77
MDT,6,21.13,3.7,10.74,1010.83
MDT,7,25.53,4.07,8.73,1012.81
MDT,8,23.85,1.66,9.98,1013.31
MDT,9,20.31,4.41,8.89,1017.74
MDT,10,14.72,1.39,10.0,1014.85
MDT,11,6.97,2.11,9.69,1020.5
MDT,12,5.24,4.23,9.62,1020.05
MDW,1,0.16,2.03,15.69,1016.85
MDW,2,1.43,3.57,18.88,1016.84
MDW,3,3.8,2.33,18.59,1017.7
MDW,4,11.43,1.38,16.95,1014.5
MDW,5,17.2,0.47,14.18,1017.05
MDW,6,21.79,1.71,14.1,1011.53
MDW,7,24.24,9.12,11.8,1012.48
MDW,8,23.5,3.3,14.37,1013.65
MDW,9,20.47,2.74,12.26,1017.14
MDW,10,13.57,2.73,15.6,1015.1
MDW,11,6.67,0.98,15.02,1019.53
MDW,12,4.83,2.97,14.68,1018.38
MEI,1,11.6,5.64,10.24,1019.31
MEI,2,13.95,8.5,12.35,1019.48
MEI,3,16.05,2.85,11.92,1017.6
MEI,4,18.03,6.68,11.31,1015.86
MEI,5,22.26,3.33,7.25,1015.39
MEI,6,26.07,7.22,7.29,1011.38
MEI,7,27.47,5.71,6.24,1015.89
MEI,8,29.01,0.54,7.28,1013.98
MEI,9,24.91,0.93,6.7,1015.58
MEI,10,18.7,0.82,8.06,1016.85
MEI,11,12.79,1.62,7.83,1020.44
MEI,12,9.85,2.45,8.01,1021.26
MEM,1,9.2,7.48,13.72,1018.01
MEM,2,10.54,3.48,14.92,1018.76
MEM,3,12.67,7.1,15.28,1017.29
MEM,4,16.47,5.4,14.44,1015.99
MEM,5,22.55,1.68,11.84,1015.34
MEM,6,26.11,4.58,10.19,1010.99
MEM,7,27.78,7.06,10.71,1014.96
MEM,8,28.01,2.31,10.91,1014.15
MEM,9,24.92,1.38,9.93,1016.18
MEM,10,19.44,1.29,11.99,1016.65
MEM,11,12.32,2.56,10.16,1020.72
MEM,12,9.28,2.13,12.0,1020.66
MFE,1,19.26,0.13,16.04,1017.02
MFE,2,19.35,0.08,18.74,1017.7
MFE,3,22.89,1.8,20.15,1013.82
MFE,4,23.24,4.05,16.13,1012.74
MFE,5,26.66,5.12,14.06,1012.19
MFE,6,30.5,0.21,19.57,1009.42
MFE,7,31.05,0.58,20.86,1013.87
MFE,8,31.44,0.45,17.93,1012.56
MFE,9,30.68,0.56,14.35,1012.65
MFE,10,24.7,0.98,15.7,1014.38
MFE,11,18.55,3.24,11.93,1018.59
MFE,12,18.17,0.54,10.65,1019.45
MFR,1,5.02,0.63,8.39,1017.19
MFR,2,4.1,0.71,5.86,1018.53
MFR,3,5.42,1.58,7.32,1014.34
MFR,4,11.03,0.67,7.87,1017.92
MFR,5,17.7,0.85,7.96,1013.77
MFR,6,20.7,0.37,8.21,1014.02
MFR,7,25.85,0.0,8.05,1014.08
MFR,8,25.5,0.06,6.83,1013.76
MFR,9,19.05,2.03,5.41,1014.59
MFR,10,13.46,0.93,3.33,1016.79
MFR,11,7.47,1.54,2.92,1019.93
MFR,12,6.65,1.83,4.9,1018.86
MGM,1,11.5,6.78,7.57,1019.43
MGM,2,14.83,6.42,9.37,1019.47
MGM,3,16.03,7.61,9.44,1017.72
MGM,4,18.45,6.69,9.16,1015.83
MGM,5,21.75,4.94,7.8,1015.38
MGM,6,25.29,8.1,6.31,1011.11
MGM,7,27.37,8.58,4.06,1015.48
MGM,8,28.16,2.46,5.6,1013.76
MGM,9,24.74,2.79,5.87,1015.44
MGM,10,19.01,2.13,7.36,1016.43
MGM,11,13.38,4.86,7.05,1020.2
MGM,12,10.64,5.07,7.59,1020.98
MHK,1,0.26,1.38,10.19,1017.6
MHK,2,2.27,0.69,11.66,1017.13
MHK,3,6.13,0.73,14.11,1016.59
MHK,4,13.84,0.91,13.78,1014.04
MHK,5,19.95,1.88,9.43,1014.62
MHK,6,24.35,2.85,7.46,1011.01
MHK,7,26.35,1.17,9.31,1013.38
MHK,8,27.28,1.54,8.69,1013.65
MHK,9,23.57,0.58,10.36,1014.71
MHK,10,14.59,1.36,11.27,1016.29
MHK,11,7.05,1.74,9.29,1019.62
MHK,12,3.99,1.94,9.18,1018.85
MHT,1,1.5,4.44,10.69,1014.93
MHT,2,-0.4,1.55,11.43,1017.04
MHT,3,3.47,4.21,13.86,1014.47
MHT,4,10.33,3.56,10.91,1017.33
MHT,5,15.5,2.42,12.8,1015.9
MHT,6,18.84,4.71,8.81,1011.42
MHT,7,23.91,5.55,8.57,1012.83
MHT,8,21.46,6.41,10.31,1013.29
MHT,9,19.04,4.65,7.92,1018.51
MHT,10,13.9,2.33,8.95,1013.77
MHT,11,4.14,1.68,11.56,1019.27
MHT,12,3.53,5.84,9.96,1019.31
MIA,1,22.13,0.04,11.08,1020.07
MIA,2,24.08,5.19,12.62,1020.44
MIA,3,24.64,3.69,12.88,1017.81
MIA,4,25.99,8.43,13.38,1015.29
MIA,5,26.99,4.85,11.06,1014.26
MIA,6,28.35,6.67,9.04,1013.11
MIA,7,29.89,6.08,7.9,1017.07
MIA,8,29.9,8.4,10.35,1014.4
MIA,9,28.74,10.81,8.84,1014.03
MIA,10,27.45,4.74,11.41,1013.23
MIA,11,25.26,7.93,12.5,1015.91
MIA,12,21.86,3.15,13.74,1018.28
MKE,1,0.06,1.68,14.66,1015.76
MKE,2,0.01,3.9,18.58,1015.53
MKE,3,2.42,3.29,16.24,1017.19
MKE,4,9.51,1.9,17.03,1013.71
MKE,5,14.09,0.72,13.91,1017.85
MKE,6,19.59,1.54,13.06,1012.33
MKE,7,23.26,3.55,12.65,1012.68
MKE,8,22.67,2.14,14.77,1013.99
MKE,9,20.04,3.73,13.62,1017.39
MKE,10,13.29,2.8,15.9,1014.77
MKE,11,5.93,1.48,15.85,1018.44
MKE,12,4.2,1.82,14.57,1017.53
MKG,1,1.15,2.29,13.92,1015.88
MKG,2,0.68,2.76,19.15,1015.96
MKG,3,2.89,3.6,16.28,1017.42
MKG,4,9.67,1.89,16.3,1014.46
MKG,5,15.67,0.71,11.63,1017.87
MKG,6,20.78,0.49,11.06,1012.24
MKG,7,22.6,3.34,10.41,1013.05
MKG,8,21.75,2.46,12.73,1014.39
MKG,9,19.21,1.27,11.58,1018.35
MKG,10,12.74,4.89,14.03,1015.09
MKG,11,5.94,1.9,16.26,1018.64
MKG,12,5.08,1.48,14.58,1017.89
MLB,1,18.17,0.35,12.21,1020.18
MLB,2,21.06,1.46,14.29,1020.29
MLB,3,22.4,0.95,15.64,1017.81
MLB,4,24.24,3.26,17.88,1015.37
MLB,5,25.0,3.93,14.23,1014.52
MLB,6,26.75,5.09,14.01,1012.45
MLB,7,28.06,9.66,10.65,1016.67
MLB,8,28.75,4.95,12.72,1014.32
MLB,9,27.09,7.78,11.55,1014.43
MLB,10,24.54,2.91,16.71,1013.93
MLB,11,21.46,4.52,16.39,1016.88
MLB,12,18.77,4.03,16.29,1018.93
MLI,1,-1.76,1.9,16.66,1017.02
MLI,2,0.33,2.97,19.66,1016.66
MLI,3,3.35,2.45,19.47,1017.54
MLI,4,11.01,1.19,19.87,1014.34
MLI,5,18.65,1.88,15.45,1016.83
MLI,6,22.65,1.14,12.27,1012.14
MLI,7,23.35,2.25,9.32,1013.69
MLI,8,23.02,1.58,11.37,1014.49
MLI,9,19.99,2.43,11.03,1016.94
MLI,10,12.46,2.94,15.75,1015.72
MLI,11,5.18,0.62,15.81,1019.72
MLI,12,3.11,2.17,15.71,1018.26
MLU,1,12.06,5.64,12.38,1019.11
MLU,2,13.9,2.62,12.93,1019.44
MLU,3,16.55,2.23,11.99,1017.41
MLU,4,18.31,7.26,10.9,1016.02
MLU,5,23.73,1.63,7.15,1015.17
MLU,6,27.46,2.2,7.09,1011.3
MLU,7,28.88,1.9,6.9,1015.66
MLU,8,30.85,1.22,9.19,1013.86
MLU,9,26.13,1.34,5.72,1015.38
MLU,10,20.46,1.18,8.53,1016.88
MLU,11,13.44,2.6,7.95,1020.81
MLU,12,10.83,2.35,7.98,1021.39
MMH,1,-6.31,7.03,9.42,1017.49
MMH,2,-6.82,4.34,9.88,1016.68
MMH,3,-3.71,6.18,9.89,1013.93
MMH,4,2.59,0.14,8.89,1019.55
MMH,5,10.13,0.97,12.57,1018.7
MMH,6,12.94,1.78,11.88,1020.34
MMH,7,20.43,0.14,10.32,1026.01
MMH,8,16.21,1.72,8.84,1025.39
MMH,9,12.68,0.49,8.79,1022.49
MMH,10,7.85,0.23,8.79,1022.3
MMH,11,1.34,0.34,8.69,1022.12
MMH,12,0.54,0.4,6.41,1022.2
MOB,1,14.38,3.32,11.4,1019.78
MOB,2,16.54,2.75,14.29,1019.92
MOB,3,18.37,4.15,13.52,1017.9
MOB,4,20.22,7.25,11.97,1015.79
MOB,5,23.71,3.82,8.93,1015.31
MOB,6,27.22,6.02,9.38,1011.71
MOB,7,28.46,5.97,6.88,1016.31
MOB,8,30.42,2.3,8.47,1014.09
MOB,9,26.59,1.8,7.89,1015.08
MOB,10,20.46,1.1,10.13,1016.44
MOB,11,15.28,3.93,10.04,1019.83
MOB,12,12.63,5.0,10.45,1020.98
MOT,1,-9.1,0.08,15.68,1017.31
MOT,2,-8.06,0.15,19.26,1015.4
MOT,3,-9.06,1.3,18.25,1020.84
MOT,4,2.48,1.09,20.34,1015.78
MOT,5,16.16,4.86,14.86,1015.51
MOT,6,21.48,1.16,12.39,1011.98
MOT,7,20.44,0.94,14.56,1013.63
MOT,8,20.58,1.55,13.85,1014.06
MOT,9,16.79,1.55,13.9,1014.64
MOT,10,5.95,1.32,17.8,1017.61
MOT,11,0.11,0.07,17.73,1016.73
MOT,12,-2.2,0.45,17.05,1017.17
MQT,1,-5.3,1.9,13.72,1013.6
MQT,2,-6.3,1.35,15.85,1012.36
MQT,3,-3.51,1.59,14.47,1016.3
MQT,4,3.41,3.74,15.78,1012.03
MQT,5,11.69,4.03,14.11,1018.25
MQT,6,16.24,2.74,12.08,1014.08
MQT,7,17.67,3.53,9.3,1013.17
MQT,8,16.88,3.22,11.33,1014.99
MQT,9,15.63,1.19,11.96,1018.46
MQT,10,7.89,3.17,15.29,1014.09
MQT,11,0.25,0.8,15.28,1014.89
MQT,12,-0.46,1.38,14.78,1015.76
MRY,1,10.45,8.71,11.06,1018.21
MRY,2,8.84,4.32,12.15,1019.65
MRY,3,10.18,5.48,12.28,1017.86
MRY,4,11.09,0.13,11.29,1019.79
MRY,5,12.38,0.87,11.41,1016.51
MRY,6,13.65,0.06,11.48,1016.29
MRY,7,14.7,0.0,10.47,1016.06
MRY,8,17.17,0.03,9.79,1015.57
MRY,9,16.4,0.13,9.55,1016.26
MRY,10,16.15,0.18,8.25,1015.81
MRY,11,13.54,1.49,8.72,1018.71
MRY,12,11.86,3.48,8.35,1019.86
MSN,1,-2.43,1.49,11.38,1015.33
MSN,2,-1.48,2.48,14.07,1015.12
MSN,3,1.44,3.41,13.54,1016.84
MSN,4,9.33,3.1,14.89,1013.55
MSN,5,16.21,1.65,10.71,1017.94
MSN,6,21.08,1.46,8.83,1013.29
MSN,7,22.62,3.31,7.78,1014.17
MSN,8,22.1,2.42,9.5,1015.28
MSN,9,19.55,3.21,10.02,1017.89
MSN,10,11.45,2.22,12.06,1015.34
MSN,11,4.14,1.21,12.44,1018.27
MSN,12,2.46,1.52,11.15,1017.27
MSO,1,-3.56,0.9,4.59,1021.28
MSO,2,-3.44,0.45,7.67,1018.45
MSO,3,0.91,0.57,10.4,1014.6
MSO,4,7.03,0.47,9.0,1015.99
MSO,5,16.07,2.1,9.02,1014.25
MSO,6,17.42,1.73,7.84,1013.88
MSO,7,23.15,0.13,9.1,1014.42
MSO,8,21.44,1.93,7.93,1015.5
MSO,9,15.1,1.42,6.34,1015.92
MSO,10,8.0,0.75,5.57,1019.88
MSO,11,0.82,0.66,4.35,1022.45
MSO,12,-1.54,0.42,3.42,1022.97
MSP,1,-6.23,1.85,13.05,1017.22
MSP,2,-5.78,2.16,14.05,1016.19
MSP,3,-1.45,2.24,16.1,1018.52
MSP,4,7.65,2.03,19.03,1013.15
MSP,5,18.02,1.33,14.69,1016.62
MSP,6,23.83,0.79,13.08,1012.03
MSP,7,23.54,2.11,11.7,1013.13
MSP,8,23.53,1.88,13.31,1013.84
MSP,9,20.35,4.85,13.95,1015.52
MSP,10,11.09,3.69,15.07,1015.33
MSP,11,3.64,0.04,14.13,1017.97
MSP,12,1.39,1.87,12.94,1017.43
MSY,1,15.91,2.39,13.18,1019.83
MSY,2,17.27,2.48,14.99,1020.07
MSY,3,19.68,1.77,14.97,1017.87
MSY,4,21.49,2.68,14.76,1015.64
MSY,5,25.64,2.71,10.8,1015.1
MSY,6,28.85,1.31,11.32,1011.89
MSY,7,29.95,2.71,9.02,1016.48
MSY,8,31.19,2.43,10.7,1014.22
MSY,9,28.37,3.49,9.43,1014.91
MSY,10,22.67,0.87,13.42,1016.5
MSY,11,16.92,2.67,11.65,1019.97
MSY,12,14.25,7.75,12.25,1021.23
MTJ,1,-1.19,0.49,8.73,1017.35
MTJ,2,-2.94,1.31,10.29,1018.93
MTJ,3,2.41,1.88,11.07,1013.32
MTJ,4,8.35,1.08,13.53,1013.92
MTJ,5,15.85,0.35,12.48,1012.04
MTJ,6,19.19,0.65,14.21,1010.81
MTJ,7,25.48,0.02,12.19,1013.14
MTJ,8,22.84,0.46,11.18,1015.27
MTJ,9,17.89,0.3,11.9,1015.22
MTJ,10,10.67,1.25,10.91,1016.5
MTJ,11,3.41,0.39,9.09,1020.85
MTJ,12,-0.88,0.48,8.15,1023.22
MVY,1,5.03,6.32,15.51,1014.01
MVY,2,3.02,1.74,16.82,1016.61
MVY,3,5.23,2.31,17.46,1013.37
MVY,4,10.5,3.05,15.25,1016.93
MVY,5,13.55,1.33,15.28,1015.97
MVY,6,17.42,3.19,13.33,1011.24
MVY,7,22.93,2.34,11.84,1013.22
MVY,8,20.95,3.59,12.65,1013.3
MVY,9,19.2,5.36,14.71,1017.32
MVY,10,14.35,1.61,12.49,1013.34
MVY,11,6.88,1.45,14.77,1018.87
MVY,12,5.83,3.44,14.51,1018.82
MYR,1,11.58,2.44,11.62,1019.16
MYR,2,13.74,4.04,12.63,1019.94
MYR,3,14.91,1.7,14.46,1017.96
MYR,4,18.61,5.7,13.86,1017.29
MYR,5,20.52,3.87,14.42,1015.93
MYR,6,24.33,4.69,13.09,1011.61
MYR,7,27.79,6.92,12.76,1015.17
MYR,8,27.45,7.4,12.2,1014.35
MYR,9,23.75,4.6,11.69,1016.39
MYR,10,18.94,2.18,11.18,1016.27
MYR,11,13.44,1.89,11.31,1020.48
MYR,12,11.45,5.47,11.94,1020.95
OAJ,1,10.05,3.69,8.28,1018.94
OAJ,2,12.26,3.86,10.83,1019.92
OAJ,3,12.97,2.75,10.84,1017.88
OAJ,4,17.48,7.48,11.43,1017.63
OAJ,5,18.94,4.9,12.46,1016.5
OAJ,6,23.22,5.35,9.32,1011.77
OAJ,7,26.77,8.91,7.23,1015.23
OAJ,8,26.16,9.41,8.51,1014.56
OAJ,9,22.47,3.63,8.29,1016.6
OAJ,10,16.71,1.18,6.95,1016.49
OAJ,11,11.11,1.49,7.86,1021.11
OAJ,12,8.86,6.5,8.0,1021.35
OAK,1,10.82,6.79,15.37,1017.21
OAK,2,9.08,2.6,13.81,1018.66
OAK,3,10.41,5.28,16.15,1016.63
OAK,4,12.61,0.13,16.39,1018.69
OAK,5,13.93,0.8,17.0,1015.08
OAK,6,15.36,0.0,16.85,1014.77
OAK,7,16.71,0.0,15.56,1014.51
OAK,8,18.75,0.02,14.23,1013.98
OAK,9,17.61,0.0,13.61,1014.76
OAK,10,16.94,0.09,10.19,1014.91
OAK,11,13.64,0.63,9.49,1018.16
OAK,12,11.46,2.67,8.04,1019.47
OGG,1,22.36,3.94,11.87,1017.52
OGG,2,22.58,0.93,20.05,1017.83
OGG,3,23.26,1.16,16.69,1015.86
OGG,4,23.9,1.16,18.42,1016.98
OGG,5,24.62,0.19,21.19,1017.4
OGG,6,25.9,0.1,23.98,1017.73
OGG,7,26.46,0.3,27.24,1017.61
OGG,8,26.58,0.16,26.52,1017.1
OGG,9,26.35,0.07,24.28,1016.34
OGG,10,25.37,0.07,16.11,1015.77
OGG,11,24.63,0.77,19.55,1015.81
OGG,12,23.23,0.82,19.25,1017.45
OKC,1,5.83,0.71,18.54,1016.95
OKC,2,6.28,1.38,20.46,1017.32
OKC,3,9.9,2.44,21.86,1015.29
OKC,4,14.73,2.95,20.56,1014.39
OKC,5,20.25,5.22,13.68,1013.92
OKC,6,24.9,2.75,13.73,1010.17
OKC,7,27.28,7.03,14.97,1013.39
OKC,8,28.89,0.63,15.1,1013.21
OKC,9,24.81,1.97,15.8,1013.86
OKC,10,16.81,3.32,18.55,1015.99
OKC,11,10.55,1.16,15.68,1019.08
OKC,12,7.34,1.45,17.31,1019.52
OMA,1,-2.81,1.0,15.74,1017.82
OMA,2,-1.21,1.64,17.6,1016.72
OMA,3,2.34,0.67,19.16,1017.37
OMA,4,11.55,2.8,21.38,1013.71
OMA,5,19.38,0.14,15.07,1014.95
OMA,6,24.41,2.14,12.69,1011.17
OMA,7,24.21,5.16,10.88,1013.74
OMA,8,24.63,2.92,13.11,1013.89
OMA,9,21.32,1.14,14.61,1015.04
OMA,10,12.86,1.5,16.88,1016.23
OMA,11,5.31,0.36,14.59,1019.81
OMA,12,1.91,1.38,15.14,1018.27
OME,1,-13.36,0.92,15.49,1005.42
OME,2,-15.45,1.11,14.38,1005.88
OME,3,-11.39,2.15,17.23,1013.05
OME,4,-12.92,0.41,10.18,1015.45
OME,5,1.75,0.49,13.45,1009.62
OME,6,8.18,0.67,14.94,1008.2
OME,7,11.49,2.78,14.4,1012.69
OME,8,10.81,3.79,16.81,1007.59
OME,9,4.97,2.86,13.52,1004.43
OME,10,-1.21,2.25,15.01,1013.82
OME,11,-3.71,1.56,16.75,1001.11
OME,12,-13.15,0.35,15.68,998.49
ONT,1,11.02,10.37,10.09,1018.11
ONT,2,11.08,5.5,10.25,1017.74
ONT,3,11.61,10.11,9.64,1016.97
ONT,4,16.21,0.32,10.06,1014.8
ONT,5,16.59,1.13,11.19,1013.87
ONT,6,18.68,0.08,11.29,1013.28
ONT,7,26.53,0.0,10.33,1011.7
ONT,8,26.04,3.72,9.95,1011.67
ONT,9,21.94,1.46,10.08,1013.06
ONT,10,21.43,0.3,9.2,1012.09
ONT,11,16.9,0.66,9.13,1016.2
ONT,12,14.33,1.68,6.48,1017.73
ORD,1,0.06,2.13,14.36,1016.06
ORD,2,1.02,3.48,17.92,1016.06
ORD,3,3.46,3.11,18.03,1017.06
ORD,4,10.9,1.71,16.61,1014.14
ORD,5,16.81,0.58,14.64,1017.15
ORD,6,21.55,2.0,14.08,1011.89
ORD,7,24.15,6.24,11.32,1012.9
ORD,8,23.55,1.09,14.27,1014.05
ORD,9,20.52,2.86,12.1,1017.36
ORD,10,14.17,1.87,15.18,1014.91
ORD,11,6.03,0.73,14.72,1018.93
ORD,12,4.07,2.44,13.91,1017.72
ORF,1,8.95,2.56,12.93,1017.05
ORF,2,10.58,2.28,16.88,1018.46
ORF,3,11.01,1.64,16.09,1016.39
ORF,4,17.18,3.34,16.31,1016.61
ORF,5,18.07,2.23,16.68,1016.25
ORF,6,22.4,6.01,13.13,1010.9
ORF,7,27.55,7.22,12.83,1013.74
ORF,8,26.29,6.12,12.45,1013.63
ORF,9,23.32,2.45,14.22,1016.16
ORF,10,17.72,0.93,10.53,1015.33
ORF,11,11.5,2.06,12.84,1020.54
ORF,12,9.5,5.27,10.93,1020.28
ORH,1,1.57,5.03,15.26,1013.66
ORH,2,0.31,1.5,18.11,1015.74
ORH,3,3.19,3.55,17.89,1013.25
ORH,4,10.19,4.06,14.85,1016.4
ORH,5,14.47,2.08,15.57,1015.83
ORH,6,17.89,4.01,12.23,1011.56
ORH,7,22.88,10.08,12.37,1013.72
ORH,8,20.35,4.82,13.83,1013.88
ORH,9,17.85,7.44,12.79,1018.63
ORH,10,13.39,3.12,13.71,1013.74
ORH,11,3.84,1.24,15.66,1018.54
ORH,12,3.45,6.05,14.32,1018.29
OTH,1,7.32,7.74,13.51,1016.24
OTH,2,5.9,7.2,14.44,1019.15
OTH,3,6.09,9.98,13.34,1015.08
OTH,4,8.79,8.07,14.07,1019.71
OTH,5,12.31,1.47,15.37,1017.65
OTH,6,13.18,0.09,17.94,1018.71
OTH,7,15.75,0.08,16.89,1019.11
OTH,8,17.09,0.4,14.11,1017.49
OTH,9,15.02,2.89,13.29,1016.94
OTH,10,13.02,3.49,10.9,1017.3
